Session,Player,Participant,Condition,Trial,CompletedThrows,Outcome,BallCentroidDistanceAtBrimPlane,BallCentroidDistanceMin,DistanceMiss,LateralMiss,LongitudeMiss,BallSpeedMax,BallAltitudeMax,WristSpeedMax,DispatchDistance,DispatchElbowAltitude
11,1,15,Daylight,5,15,Miss,11.811776600494941,11.811776600494941,8.161776600494942,4.3617,219.8987,5.054996293754474,75.60759999999999,1.1557336981016326,175.9712,54.592100000000016
11,1,15,Daylight,6,16,Miss,21.96825326920645,21.96825326920645,18.31825326920645,6.951199999999999,215.4803,5.735787726630896,76.45979999999997,2.054007966735655,169.2228,
11,1,15,Daylight,7,17,Miss,9.844903671443408,6.977916550088553,3.3279165500885535,0.0,220.17120000000003,4.917346833331478,76.82299999999998,,182.364,43.65849999999999
11,1,15,Daylight,8,18,Miss,17.462841841178097,5.624460654142763,1.9744606541427636,0.0,219.94050000000001,4.845092084260525,78.2456,,184.6391,
11,1,15,Daylight,9,19,Miss,8.109490399525729,7.295546736879971,3.6455467368799717,3.5537,222.03779999999998,5.179560697807927,76.17730000000003,,179.149,
11,1,15,Daylight,10,20,Miss,8.329279657929614,5.27767411081814,1.6276741108181403,1.071600000000001,221.8392,5.035935536427678,74.90549999999999,1.1177518477516444,179.70100000000002,34.883399999999995
11,2,16,Darkness,1,1,Miss,11.589380485168316,9.161717213492237,5.511717213492237,2.4625000000000012,211.15240000000003,5.526874065761896,100.03790000000001,1.1695764977678285,172.82510000000002,
11,2,16,Darkness,2,2,Miss,4.741069682044344,3.545926486829635,0.0,2.5971,208.5758,5.313872650226741,103.88060000000002,1.8495462684827602,174.7364,
11,2,16,Darkness,3,3,Miss,9.218323930628618,9.218323930628618,5.568323930628618,0.47550000000000026,203.624,5.721656245335239,103.3314,1.6994772053284088,166.11610000000002,
11,2,16,Darkness,4,4,Miss,5.446036233812619,5.446036233812619,1.79603623381262,1.8363000000000005,211.355,5.33224331095388,104.67350000000002,1.7317902522754336,176.366,55.48672713754647
11,2,16,Darkness,5,5,Miss,17.800323776830577,17.800323776830577,14.150323776830579,3.6409000000000002,208.44219999999999,6.180056931906641,102.66420000000002,1.7478165672926615,167.03340000000003,
11,2,16,Darkness,6,6,Miss,10.323445023343714,10.323445023343714,6.673445023343715,0.8007,211.00199999999998,5.866129964570252,105.22390000000001,1.6979265579548726,175.71730000000002,
11,2,16,Darkness,7,7,Miss,9.902932653007387,6.9196160420936526,3.269616042093653,0.5662000000000003,211.3557,5.395840418004132,105.46620000000001,0.8173323343789789,179.2595,
11,2,16,Darkness,8,8,Miss,10.988588219603109,10.988588219603109,7.33858821960311,3.5902000000000003,207.84900000000002,5.159367994361393,103.78289999999998,1.5316780039300304,179.54880000000003,56.131200000000035
11,2,16,Darkness,9,9,Miss,6.89282897292541,6.89282897292541,3.2428289729254107,1.400100000000001,215.04850000000002,5.507810459834522,107.68,1.6053348392486684,179.8143,
11,2,16,Darkness,10,10,Miss,12.091292432986638,12.091292432986638,8.44129243298664,0.0,219.7349,6.018163796354457,107.1482,2.008958642125539,181.93150000000003,62.43360000000001
11,2,16,Daylight,1,11,Miss,7.39466494372801,5.787565018209305,2.1375650182093056,17.556800000000006,208.5748,5.2686214134062155,104.07659999999998,1.7146163547097801,174.6673,
11,2,16,Daylight,2,12,Miss,12.951633090463904,12.951633090463904,9.301633090463906,0.7425000000000006,218.344,5.876967373746903,109.5692,1.8135158630932684,181.7561,50.52079999999998
11,2,16,Daylight,3,13,Miss,9.297991190574441,6.167401970035695,2.5174019700356958,0.010900000000000798,217.2818,5.333147180311778,103.0212,1.7391729583047018,185.89100000000002,49.91319999999999
11,2,16,Daylight,4,14,Miss,15.162279173659883,9.58748534340472,5.937485343404721,0.0,216.37409999999997,5.48102202724383,98.2475,1.7907848672437114,179.5378,
11,2,16,Daylight,5,15,Hit,3.231339367816385,2.121134533687096,0.0,0.0,216.6919,5.3136440592844085,104.63539999999998,1.8989468266838196,182.85490000000001,
11,2,16,Daylight,6,16,Miss,8.999347570796449,6.352762702163539,2.7027627021635396,0.0,219.4832,5.3732461284881,102.9126,1.5164834517588828,186.222,
11,2,16,Daylight,7,17,Miss,7.461523449001542,7.461523449001542,3.811523449001543,2.9395,208.6019,5.691921066056696,104.92469999999997,1.92657705884065,174.33480000000003,67.5015
11,2,16,Daylight,8,18,Hit,5.063885263313135,3.0031983700714564,0.0,1.2628213759213773,213.09439999999998,5.257364580266064,105.42079999999999,1.6222459912250253,180.04540000000003,
11,2,16,Daylight,9,19,Miss,11.672381118692103,11.672381118692103,8.022381118692103,5.629900000000002,210.65620000000004,5.619461975640518,104.04599999999999,1.5718945423261275,175.3479,49.9434
11,2,16,Daylight,10,20,Miss,11.999598665372105,4.76824032636779,1.1182403263677907,6.937600000000001,216.3257,5.314740568397652,106.69309999999999,1.730815394416786,184.3696,53.615099999999984
12,1,17,Darkness,1,1,Miss,5.957162729017911,5.957162729017911,2.3071627290179118,4.2099,198.71669999999997,5.5025724062860455,77.63270000000001,2.1657199573453076,147.16719999999998,35.531009168443504
12,1,17,Darkness,2,2,Miss,5.588762041812132,5.588762041812132,1.938762041812133,0.0,203.2942,5.3218597603284366,79.9603,2.045085057687392,142.5617,46.199
12,1,17,Darkness,3,3,Hit,4.210835354178549,1.7707195679801921,0.0,0.0,203.6711,5.135627841286798,81.65450000000003,2.035908382059009,158.1934,35.1144
12,1,17,Darkness,4,4,Miss,10.496877454271827,10.496877454271827,6.846877454271827,2.1572000000000013,207.6928,5.8258792621946744,81.94360000000002,2.130742178562821,161.2099,40.7562081081081
12,1,17,Darkness,5,5,Hit,4.4314082197423454,0.7538768983787288,0.0,0.0,209.7353,5.529595223593954,78.8234,1.8107227911097616,161.5514,37.8035
12,1,17,Darkness,6,6,Miss,13.917032532116917,13.917032532116917,10.267032532116918,0.9449000000000005,208.2524,6.0821106912854495,78.94940000000001,1.9732218950193308,156.942,34.08970000000001
12,1,17,Darkness,7,7,Miss,6.051935556497609,6.051935556497609,2.4019355564976097,0.9066999999999998,209.6173,5.4702399281994305,77.09939999999999,2.048999993834438,160.1941,35.98553867924528
12,1,17,Darkness,8,8,Miss,12.688062941599886,12.688062941599886,9.038062941599886,1.4145000000000012,206.0998,6.061769479389843,77.6641,2.2203452139997197,160.14849999999998,34.184000000000026
12,1,17,Darkness,9,9,Miss,11.530886877859828,11.530886877859828,7.880886877859829,0.0,205.39759999999998,6.0875749693730326,77.2624,2.0374761048391634,154.5523,31.4884
12,1,17,Darkness,10,10,Miss,11.222137905942875,6.572578961868768,2.9225789618687683,1.3082000000000003,207.11229999999998,5.206311691097551,77.05220000000001,2.0548455155137106,164.334,30.582399999999993
12,1,17,Daylight,1,11,Miss,13.970838898219395,7.948251159846438,4.298251159846439,0.0,206.8252,5.209609221486436,76.52040000000001,2.2108081946482763,161.1462,32.256722807017525
12,1,17,Daylight,2,12,Miss,16.27225854667998,16.27225854667998,12.62225854667998,7.229200000000001,209.3244,6.3348876970071055,75.92109999999998,2.2777111323738546,152.22230000000002,31.516599999999983
12,1,17,Daylight,3,13,Miss,8.081452280995036,8.081452280995036,4.431452280995036,3.0437000000000003,203.07539999999997,5.435582017338901,75.64369999999998,2.399672542792298,156.4251,31.765443207855952
12,1,17,Daylight,4,14,Miss,9.76052154036862,9.76052154036862,6.11052154036862,0.041100000000000136,206.7879,5.788391654009349,78.04779999999998,2.2977096933824863,159.2117,32.9892
12,1,17,Daylight,5,15,Miss,7.638474447820052,7.638474447820052,3.9884744478200522,0.0,206.17239999999998,5.6152147956044836,80.1724,2.231411874986619,158.3196,30.606699999999975
12,1,17,Daylight,6,16,Miss,8.01160276411654,8.01160276411654,4.361602764116541,0.0,209.24050000000003,5.853959389750107,77.2837,2.2921268505192582,160.3989,30.35329999999999
12,1,17,Daylight,7,17,Miss,13.677058401205999,13.677058401205999,10.027058401205998,1.1296000000000008,203.57899999999998,5.869225108887425,79.28439999999999,2.1094867744944477,157.6019,32.18950000000001
12,1,17,Daylight,8,18,Hit,4.894249900648712,2.402236116983832,0.0,0.0,203.8142,5.139946953171156,78.51969999999999,2.0962937399659314,156.47830000000002,31.92149999999998
12,1,17,Daylight,9,19,Miss,8.55413803781538,8.55413803781538,4.90413803781538,0.8960000000000008,204.55029999999996,5.7779298601689995,78.9301,2.2570746810803723,155.0458,31.538500000000013
12,1,17,Daylight,10,20,Hit,4.00397975769108,2.732007068072854,0.0,0.0,206.14389999999997,5.2103656281605675,75.9467,2.2368109959314877,158.16,31.844399999999993
12,2,18,Darkness,1,1,Miss,10.350355998225373,8.084651337565523,4.434651337565524,3.8312,207.9959,5.148399838100991,73.5054,2.285828168796833,161.7557,
12,2,18,Darkness,2,2,Miss,6.746623336899727,6.230945951458733,2.580945951458734,3.2577000000000007,203.84849999999997,4.87653675012429,71.55030000000001,2.1970102673646545,166.1445,
12,2,18,Darkness,3,3,Hit,3.709245412479479,1.8218455436610865,0.0,0.0,214.342,4.99416581505248,77.9122,2.240481600002335,170.7514,42.57969999999999
12,2,18,Darkness,4,4,Hit,3.5605161690406737,2.606991096596563,0.0,0.0,210.636,5.021235474087574,73.74119999999998,0.0,165.6231,39.2911
12,2,18,Darkness,5,5,Miss,17.0358094404111,5.337681571618895,1.6876815716188958,13.6358,213.2405,5.0288621294580516,75.65319999999998,2.20450914475622,173.77859999999998,38.728999999999985
12,2,18,Darkness,6,6,Miss,10.74485458766194,10.74485458766194,7.094854587661941,0.383,210.93859999999998,4.741789676060925,72.7788,2.334196540644762,171.7999,45.78830000000001
12,2,18,Darkness,7,7,Miss,8.667272035652276,5.895650688431258,2.245650688431258,0.0,213.441,4.84266178380011,76.73369999999998,2.5164100256453263,174.13479999999998,44.083200000000005
12,2,18,Darkness,8,8,Hit,3.2550392025289034,2.5518481971364193,0.0,0.0,208.92159999999998,4.93431611882353,74.08200000000001,2.52943308963118,165.18579999999997,
12,2,18,Darkness,9,9,Miss,7.961784366585161,7.961784366585161,4.311784366585162,2.2789,207.60060000000001,5.120624946202068,75.6828,2.584318200557251,168.7839,34.092599999999976
12,2,18,Darkness,10,10,Miss,7.426555527968537,7.426555527968537,3.7765555279685374,0.0,207.4295,5.312858702352667,77.72250000000001,2.486069095654352,166.46710000000002,
12,2,18,Daylight,1,11,Miss,11.356598822270682,11.356598822270682,7.706598822270682,4.441200000000001,208.0113,5.143392059630363,70.34089999999999,2.6644227164138425,155.45000000000002,26.470700000000008
12,2,18,Daylight,2,12,Miss,5.708712307517347,5.708712307517347,2.0587123075173475,8.3219,208.273,4.9068595431302375,72.0434,2.5852383070988947,165.8179,29.030600000000007
12,2,18,Daylight,3,13,Miss,5.403419492321516,5.403419492321516,1.753419492321517,0.0,203.57399999999998,4.803186207433776,69.94529999999999,2.525710063645658,160.9383,27.51530000000001
12,2,18,Daylight,4,14,Miss,3.4769147904428106,3.4769147904428106,0.0,0.713000000000001,209.76979999999998,4.773681230276685,72.79860000000001,2.539373623910559,169.9572,28.93510000000002
12,2,18,Daylight,5,15,Miss,9.81320795764566,7.188999322576128,3.538999322576129,2.789500000000001,208.6813,5.06787529933148,71.78640000000003,2.551581851481127,167.47310000000002,27.603400000000022
12,2,18,Daylight,6,16,Miss,7.320056874779045,7.320056874779045,3.6700568747790454,0.0,208.74980000000002,5.416905090798657,71.89549999999998,2.5377876649716153,165.3163,27.48769999999999
12,2,18,Daylight,7,17,Miss,10.271005075453914,6.2028535610636535,2.552853561063654,0.0,213.29010000000002,4.858922413748024,72.80160000000002,2.6244260595358457,171.0628,26.456500000000005
12,2,18,Daylight,8,18,Miss,9.386498049858647,9.386498049858647,5.736498049858647,0.0,216.84220000000002,5.687452859356178,74.0717,2.602392029064833,167.0953,
12,2,18,Daylight,9,19,Miss,11.265402410477847,6.191293687913707,2.541293687913708,24.768500000000003,200.57680000000002,4.74597054056269,64.04100000000001,2.654095071366248,149.1876,20.610799999999998
12,2,18,Daylight,10,20,Miss,9.756822541175987,9.756822541175987,6.106822541175988,0.0,212.1694,5.552512418954259,74.54539999999999,2.6503537280236547,164.50140000000002,29.790400000000005
13,1,19,Darkness,1,1,Miss,7.0746363001924015,7.0746363001924015,3.424636300192402,0.0,209.77349999999998,5.297848518323029,86.9863,0.60334640031583,170.64229999999998,35.32353706476974
13,1,19,Darkness,2,2,Miss,8.90946217624835,6.405755375441675,2.7557553754416757,0.0,205.8099,5.184171472551769,90.0984,1.384095630500876,169.68009999999998,44.48770477312907
13,1,19,Darkness,3,3,Miss,8.150447557649834,8.150447557649834,4.500447557649834,0.0,209.1757,5.931857183945405,92.73820000000003,0.8074466270524168,165.77640000000002,36.62216333333333
13,1,19,Darkness,4,4,Miss,13.353433157806283,13.353433157806283,9.703433157806284,0.1695000000000002,209.90959999999998,5.921948045298548,94.12830000000002,0.6423798239350799,170.7431,38.30930000000002
13,1,19,Darkness,5,5,Miss,8.187654337476648,6.050639373653003,2.4006393736530036,0.0,211.8142,5.409186676211609,90.8469,0.0,173.50189999999998,43.93570000000001
13,1,19,Darkness,6,6,Miss,10.636333385617437,9.254526644837108,5.604526644837109,0.0,211.7426,5.410626727160275,92.904,0.0,172.7533,35.532069296741
13,1,19,Darkness,7,7,Miss,14.995845623038399,12.491949171766587,8.841949171766586,8.499300000000002,208.35789999999997,5.25315637805271,93.31120000000001,0.8607481397716406,172.6122,38.19839999999999
13,1,19,Darkness,8,8,Miss,9.882158340160307,8.257652212342194,4.607652212342194,0.0,217.0031,5.2755828839192445,95.29320000000001,0.698706080635721,182.2587,40.53990000000002
13,1,19,Darkness,9,9,Miss,19.56650629264203,6.129725351922385,2.4797253519223856,0.0,216.0425,5.22787395534508,92.68210000000002,0.0,182.59910000000002,40.279600000000016
13,1,19,Darkness,10,10,Miss,9.264022339135424,5.399256902574652,1.7492569025746523,0.0,210.40040000000002,5.382845625375638,90.81960000000004,0.0,172.6544,39.675700000000006
13,1,19,Daylight,1,11,Miss,19.018806459397,5.18683908175298,1.536839081752981,0.0,213.71080000000003,5.327607362831341,92.2507,0.8884213440453026,175.9762,37.1284
13,1,19,Daylight,2,12,Miss,9.927676563526846,6.044639325882073,2.394639325882074,0.0,211.82070000000002,5.49678683037904,89.06050000000002,0.6366252456756493,173.0711,39.1109
13,1,19,Daylight,3,13,Miss,6.139971349281686,6.139971349281686,2.489971349281687,0.0,212.16190000000003,5.875099065547448,89.9033,0.0,171.0593,38.0564
13,1,19,Daylight,4,14,Miss,9.86758405335371,6.125717645304918,2.4757176453049183,0.1651000000000007,212.5216,5.530651607244962,88.99040000000002,0.0,171.12830000000002,38.429800000000014
13,1,19,Daylight,5,15,Miss,4.648358175743375,3.093557049740642,0.0,0.0,211.8989,5.3875161273591985,89.46809999999999,0.3578921201706234,170.39310000000003,38.10700000000001
13,1,19,Daylight,6,16,Miss,12.34483603941342,12.34483603941342,8.69483603941342,0.0,208.458,5.180217513370341,86.85470000000001,0.6040294781440798,171.83770000000004,42.27590000000002
13,1,19,Daylight,7,17,Miss,11.008791926910055,6.7066230466606624,3.056623046660663,0.0,211.10840000000002,5.516985526922018,87.82939999999999,0.7199019833802844,170.91170000000002,38.31370000000001
13,1,19,Daylight,8,18,Miss,5.781626029068306,5.781626029068306,2.1316260290683067,0.0,212.1919,5.2136005404212495,92.3649,0.5756345793944383,174.24060000000003,39.23010000000001
13,1,19,Daylight,9,19,Miss,12.099440491609506,9.136689283870835,5.486689283870835,5.487100000000001,208.8029,5.172992955213789,94.7869,0.1810956524933698,175.55380000000002,41.66090000000001
13,1,19,Daylight,10,20,Miss,20.17401283681561,5.713460451425221,2.0634604514252217,0.0,209.57270000000003,5.214505892644858,91.20030000000003,1.6156163690943137,174.42510000000001,39.08149999999999
13,2,20,Darkness,1,1,Miss,16.107779965594265,14.843566652593976,11.193566652593976,10.6583,202.794,5.318433576708954,80.59469999999997,0.0,167.2409,60.525700000000015
13,2,20,Darkness,2,2,Miss,22.912869322937272,21.32819612672389,17.67819612672389,20.6144,209.0662,5.19144391327293,84.4052,2.2954715476694942,172.6396,
13,2,20,Darkness,3,3,Miss,21.290227165767867,20.724675546314348,17.07467554631435,16.8246,203.2105,5.1474484707023365,87.59100000000002,1.6879740515240595,169.8136,48.7565
13,2,20,Darkness,4,4,Miss,17.25028612110535,17.200131467230126,13.550131467230127,14.276299999999999,203.963,4.9489889503377,81.97020000000002,1.7160943089204295,170.5645,48.06749999999998
13,2,20,Darkness,5,5,Miss,16.83611719310602,16.83611719310602,13.186117193106021,8.412499999999998,208.50199999999998,5.392215892220369,86.45450000000001,1.8661692062730615,168.7696,47.3618
13,2,20,Darkness,6,6,Miss,13.207893145009912,13.207893145009912,9.557893145009913,2.174400000000001,205.38930000000002,5.734638761467174,83.02500000000002,1.9786056756773445,164.2919,
13,2,20,Darkness,7,7,Miss,5.6399276821604705,5.384269542844231,1.7342695428442312,1.3181000000000003,199.2308,4.873816360171508,86.9567,1.8914364347697872,165.4603,44.075800000000015
13,2,20,Darkness,8,8,Miss,14.12658497372948,14.12658497372948,10.47658497372948,0.0,202.04209999999998,5.728960171942357,82.7933,1.9068839677055847,162.0248,44.21069999999999
13,2,20,Darkness,9,9,Miss,8.654348101965855,8.089741613302614,4.439741613302615,4.261500000000001,198.0352,5.16755456630878,85.0945,1.9466376768050337,164.397,41.6345
13,2,20,Darkness,10,10,Miss,18.05257571567005,18.05257571567005,14.40257571567005,13.866900000000001,201.67030000000003,5.446422450897701,81.69100000000002,1.909710294771159,162.8563,41.69190000000002
13,2,20,Daylight,1,11,Miss,5.934697918175786,5.934697918175786,2.2846979181757865,0.0,201.0457,4.855667532554497,80.3812,1.9009885675448357,169.2591,42.14930000000001
13,2,20,Daylight,2,12,Miss,4.4950282268301756,0.2767703741371238,0.0,0.0,199.3656,5.072620163483534,82.21290000000002,1.7646642939829709,161.2998,
13,2,20,Daylight,3,13,Miss,6.59261354168436,6.59261354168436,2.94261354168436,3.3122000000000007,200.95430000000002,4.998104361153339,82.5505,1.860797808194326,163.95350000000002,42.44250000000001
13,2,20,Daylight,4,14,Miss,14.710321512122025,14.710321512122025,11.060321512122027,7.176099999999999,201.9434,5.332691091909495,82.52710000000002,1.8219182335985418,163.5027,40.94752806272459
13,2,20,Daylight,5,15,Miss,6.243113506096137,6.243113506096137,2.593113506096137,0.0,199.2124,4.880788578601088,82.69649999999999,1.8936556967479756,164.81640000000002,39.866
13,2,20,Daylight,6,16,Miss,6.24396747669301,5.6930417695639655,2.043041769563966,34.2605,198.3511,4.991570486371445,79.19,1.9473046326317822,160.71980000000002,40.51850000000002
13,2,20,Daylight,7,17,Miss,12.520359579500909,12.520359579500909,8.87035957950091,6.785800000000001,198.5554,5.459759660722284,80.17800000000003,1.8385457064669533,158.9619,41.73829999999998
13,2,20,Daylight,8,18,Miss,9.373736957051872,7.33959461073975,3.689594610739751,0.0,199.81249999999997,5.199491087168344,78.2243,1.9407176162566286,161.5113,42.685900000000004
13,2,20,Daylight,9,19,Miss,7.135346030852322,6.698234409902354,3.0482344099023546,3.3000000000000007,197.52599999999998,5.117221631721856,79.30199999999999,1.9255075532823742,158.082,38.4012
13,2,20,Daylight,10,20,Miss,10.52992358661734,10.52992358661734,6.87992358661734,2.5699000000000005,200.2576,5.562438871616362,80.452,2.0133172733988305,159.2545,42.1524
14,1,21,Darkness,1,1,Miss,10.165250554216552,9.858241638852233,6.2082416388522335,0.0,191.8953,5.578959952934139,97.2633,1.5251205936094296,151.5608,
14,1,21,Darkness,2,2,Miss,9.905868600985976,6.738024041215651,3.088024041215651,1.797900000000002,202.5449,5.622117323073597,94.33729999999998,1.9952255547966342,157.9038,
14,1,21,Darkness,3,3,Miss,9.300459384890614,9.28895764389094,5.638957643890941,0.0,204.40759999999997,5.280513961289224,98.2512,1.5868601329140517,168.5298,
14,1,21,Darkness,4,4,Miss,9.032528138898869,9.032528138898869,5.382528138898869,0.0,200.36959999999996,5.177015149740862,94.93379999999998,1.6708688764960526,164.075,39.04969999999999
14,1,21,Darkness,5,5,Miss,8.329654283942395,6.687764886716642,3.0377648867166425,16.855900000000002,202.4915,5.457554761541462,95.6246,,162.5948,38.62429999999999
14,1,21,Darkness,6,6,Miss,8.985174036155325,5.983728077879197,2.333728077879197,13.494899999999998,202.65189999999998,5.408568551163602,94.06089999999999,1.637569401570075,162.4962,
14,1,21,Darkness,7,7,Miss,8.291573460447655,8.291573460447655,4.641573460447655,3.3081000000000005,200.9716,5.661427305584639,101.3122,0.17082168699722167,159.8619,44.19290000000001
14,1,21,Darkness,8,8,Miss,5.3954250333036775,5.3954250333036775,1.745425033303678,0.24120000000000008,205.8035,5.679153664431365,92.30739999999999,1.4313454148394478,156.6361,39.71729999999998
14,1,21,Darkness,9,9,Miss,9.319126581391618,7.06089903057677,3.41089903057677,20.397400000000005,206.2514,5.499931081178366,92.12249999999999,1.8340854972945302,164.7182,36.991699999999994
14,1,21,Darkness,10,10,Miss,5.124391223355213,5.124391223355213,1.4743912233552132,0.0,208.93739999999997,5.625643356031507,95.76969999999999,0.0,161.86409999999998,
14,1,21,Daylight,1,11,Miss,11.741978556018577,7.9721186073715655,4.322118607371566,0.0,195.1335,5.524591103440701,94.2925,1.7934043283984196,155.18869999999998,39.672499999999985
14,1,21,Daylight,2,12,Miss,8.052928931140531,8.052928931140531,4.402928931140532,0.0,201.7259,6.093203252544273,91.44619999999999,1.9124384017453153,151.83579999999998,39.98009999999999
14,1,21,Daylight,3,13,Miss,9.62255384500395,9.62255384500395,5.97255384500395,0.0,196.3063,5.990404346988729,92.0047,1.632587096600461,143.4004,42.4165
14,1,21,Daylight,4,14,Miss,11.831227760887716,11.831227760887716,8.181227760887715,0.0,203.03939999999997,6.09775410825687,93.00190000000002,1.5259373616302192,154.13569999999999,
14,1,21,Daylight,5,15,Miss,8.657341325141322,5.302856941310017,1.6528569413100174,0.0,199.04729999999998,5.351300897853519,87.97809999999997,1.8036331524802927,155.11589999999998,34.07549999999998
14,1,21,Daylight,6,16,Miss,5.017805944832866,5.017805944832866,1.3678059448328668,0.30530000000000035,197.18949999999998,5.7488433884692025,90.37570000000001,1.6552796957948335,146.65239999999997,44.436800000000005
14,1,21,Daylight,7,17,Miss,8.533964073629551,5.307986135061005,1.6579861350610052,0.0,200.74529999999996,5.46134980369872,88.02119999999998,1.7114625479154595,151.6078,42.01995502008033
14,1,21,Daylight,8,18,Miss,10.676838875809628,5.4361544946772735,1.786154494677274,27.143000000000004,202.7061,5.550590897102751,91.9347,1.6866747839992258,158.0947,39.67880000000001
14,1,21,Daylight,9,19,Miss,10.624839769615347,10.624839769615347,6.974839769615348,0.0,205.50749999999996,5.620362568987576,91.0767,1.643091901251028,158.35819999999998,35.29259999999999
14,1,21,Daylight,10,20,Miss,8.671333388816265,5.427782388784557,1.7777823887845576,0.0,195.77289999999996,5.385535258554752,91.772,2.5112280123013013,149.7377,38.655199999999994
14,2,22,Darkness,1,1,Miss,34.69261168404593,34.69261168404593,31.04261168404593,1.7414000000000005,203.81769999999997,6.42047764699391,93.51380000000003,2.4432753181786877,157.5915,
14,2,22,Darkness,2,2,Miss,22.09596652264843,22.09596652264843,18.44596652264843,4.853800000000002,208.5057,5.591666488076117,95.7485,2.204629649980868,169.7861,
14,2,22,Darkness,3,3,Miss,14.632293067732062,14.632293067732062,10.982293067732062,3.9610000000000003,209.4376,5.976518729955551,91.12380000000002,2.214706422897366,169.0411,
14,2,22,Darkness,4,4,Miss,13.447255937179161,13.447255937179161,9.797255937179163,4.541700000000001,210.26219999999998,5.792950406562718,89.47820000000002,2.2091486383124037,168.86950000000002,
14,2,22,Darkness,5,5,Miss,9.134005323514984,6.62919789190215,2.9791978919021505,0.0,201.8488,5.282636737662125,89.24690000000001,1.9790643281902334,166.8702,
14,2,22,Darkness,6,6,Miss,8.554714098670983,6.967182838134795,3.317182838134795,3.105800000000002,212.5538,5.273772203898434,89.79729999999998,1.9737627689362598,179.4228,
14,2,22,Darkness,7,7,Miss,8.285429710039189,5.2010692458378065,1.551069245837807,25.7009,210.898,5.349982428810062,89.4632,2.021417455961115,169.27949999999998,
14,2,22,Darkness,8,8,Miss,6.552554221065249,6.552554221065249,2.90255422106525,0.0,214.9285,5.752531922407784,94.27270000000001,1.9885089730604064,176.5241,41.73470000000002
14,2,22,Darkness,9,9,Hit,3.777553182947933,2.5186718053005106,0.0,0.0,213.16729999999998,5.277454108601422,93.21710000000002,2.0039691932252515,176.7278,
14,2,22,Darkness,10,10,Miss,17.982706272694344,17.982706272694344,14.332706272694345,2.052200000000001,212.9699,5.684184514981738,94.9145,2.2883279591034746,175.0196,
14,2,22,Daylight,1,11,Miss,11.84531978673434,11.84531978673434,8.195319786734341,0.0,213.58699999999996,5.892731519442471,94.25390000000002,2.0346843255031555,173.32150000000001,
14,2,22,Daylight,2,12,Miss,8.130842210988975,8.130842210988975,4.480842210988976,1.1373000000000006,211.2232,5.733438808000875,94.41649999999998,2.155144829878181,174.9869,
14,2,22,Daylight,3,13,Miss,9.569579186672735,5.540572771835042,1.8905727718350427,0.0,211.422,5.1974747332543965,92.94040000000001,1.9528385449633205,176.08479999999997,
14,2,22,Daylight,4,14,Hit,4.385278647931053,2.9585625614477036,0.0,0.0,214.90669999999997,5.312124755920874,93.57560000000001,1.8825819184711434,178.32569999999998,
14,2,22,Daylight,5,15,Hit,4.6384302096722365,2.4692226914557542,0.0,0.0,211.77819999999997,5.301990899193863,92.55810000000002,1.9016525890254479,174.19459999999998,
14,2,22,Daylight,6,16,Miss,9.54587182032109,6.957369807621271,3.3073698076212716,15.1386,211.9743,5.323874299038269,90.66770000000002,1.983962604088853,176.0067,
14,2,22,Daylight,7,17,Miss,8.774046229647979,6.65058510358299,3.0005851035829902,2.7016,211.6632,5.583388915874929,90.3982,1.9873216281141364,173.13849999999996,
14,2,22,Daylight,8,18,Hit,3.3307521808144345,2.4756701371637253,0.0,0.0,213.86599999999999,5.382140694845048,92.93220000000002,2.0307987806694046,174.47659999999996,
14,2,22,Daylight,9,19,Miss,9.06123195376875,6.303631615188168,2.6536316151881687,0.0,208.0377,5.244156587167855,91.73750000000001,1.9929488559336226,173.68849999999998,
14,2,22,Daylight,10,20,Hit,3.934486328607592,0.886665630325235,0.0,0.0,211.9217,5.321180348497979,92.40570000000002,2.0775416425249724,170.1712,
